date,run1
1997-02-15,NA
1997-02-16,NA
1997-02-17,NA
1997-02-18,NA
1997-02-19,NA
1997-02-20,NA
1997-02-21,NA
1997-02-22,NA
1997-02-23,NA
1997-02-24,NA
1997-02-25,NA
1997-02-26,NA
1997-02-27,NA
1997-02-28,NA
1997-03-01,NA
1997-03-02,NA
1997-03-03,NA
1997-03-04,NA
1997-03-05,NA
1997-03-06,NA
1997-03-07,NA
1997-03-08,NA
1997-03-09,NA
1997-03-10,NA
1997-03-11,NA
1997-03-12,NA
1997-03-13,NA
1997-03-14,NA
1997-03-15,NA
1997-03-16,NA
1997-03-17,NA
1997-03-18,NA
1997-03-19,NA
1997-03-20,NA
1997-03-21,NA
1997-03-22,NA
1997-03-23,NA
1997-03-24,NA
1997-03-25,NA
1997-03-26,NA
1997-03-27,NA
1997-03-28,NA
1997-03-29,NA
1997-03-30,NA
1997-03-31,NA
1997-04-01,NA
1997-04-02,NA
1997-04-03,NA
1997-04-04,NA
1997-04-05,NA
1997-04-06,NA
1997-04-07,NA
1997-04-08,NA
1997-04-09,NA
1997-04-10,NA
1997-04-11,NA
1997-04-12,NA
1997-04-13,NA
1997-04-14,NA
1997-04-15,NA
1997-04-16,NA
1997-04-17,NA
1997-04-18,NA
1997-04-19,NA
1997-04-20,NA
1997-04-21,NA
1997-04-22,NA
1997-04-23,NA
1997-04-24,NA
1997-04-25,NA
1997-04-26,NA
1997-04-27,NA
1997-04-28,NA
1997-04-29,NA
1997-04-30,NA
1997-05-01,NA
1997-05-02,NA
1997-05-03,NA
1997-05-04,NA
1997-05-05,NA
1997-05-06,NA
1997-05-07,NA
1997-05-08,NA
1997-05-09,NA
1997-05-10,NA
1997-05-11,NA
1997-05-12,NA
1997-05-13,NA
1997-05-14,NA
1997-05-15,NA
1997-05-16,NA
1997-05-17,NA
1997-05-18,NA
1997-05-19,NA
1997-05-20,NA
1997-05-21,NA
1997-05-22,NA
1997-05-23,NA
1997-05-24,NA
1997-05-25,NA
1997-05-26,NA
1997-05-27,NA
1997-05-28,NA
1997-05-29,NA
1997-05-30,NA
1997-05-31,NA
1997-06-01,NA
1997-06-02,NA
1997-06-03,NA
1997-06-04,NA
1997-06-05,NA
1997-06-06,NA
1997-06-07,NA
1997-06-08,NA
1997-06-09,NA
1997-06-10,NA
1997-06-11,NA
1997-06-12,NA
1997-06-13,NA
1997-06-14,NA
1997-06-15,NA
1997-06-16,NA
1997-06-17,NA
1997-06-18,NA
1997-06-19,NA
1997-06-20,NA
1997-06-21,NA
1997-06-22,NA
1997-06-23,NA
1997-06-24,NA
1997-06-25,NA
1997-06-26,NA
1997-06-27,NA
1997-06-28,NA
1997-06-29,NA
1997-06-30,NA
1997-07-01,NA
1997-07-02,NA
1997-07-03,NA
1997-07-04,NA
1997-07-05,NA
1997-07-06,NA
1997-07-07,NA
1997-07-08,NA
1997-07-09,NA
1997-07-10,NA
1997-07-11,NA
1997-07-12,NA
1997-07-13,NA
1997-07-14,NA
1997-07-15,NA
1997-07-16,NA
1997-07-17,NA
1997-07-18,NA
1997-07-19,NA
1997-07-20,NA
1997-07-21,NA
1997-07-22,NA
1997-07-23,NA
1997-07-24,NA
1997-07-25,NA
1997-07-26,NA
1997-07-27,NA
1997-07-28,NA
1997-07-29,NA
1997-07-30,NA
1997-07-31,NA
1997-08-01,NA
1997-08-02,NA
1997-08-03,NA
1997-08-04,NA
1997-08-05,NA
1997-08-06,NA
1997-08-07,NA
1997-08-08,NA
1997-08-09,NA
1997-08-10,NA
1997-08-11,NA
1997-08-12,NA
1997-08-13,NA
1997-08-14,NA
1997-08-15,NA
1997-08-16,NA
1997-08-17,NA
1997-08-18,NA
1997-08-19,NA
1997-08-20,NA
1997-08-21,NA
1997-08-22,NA
1997-08-23,NA
1997-08-24,NA
1997-08-25,NA
1997-08-26,NA
1997-08-27,NA
1997-08-28,NA
1997-08-29,NA
1997-08-30,NA
1997-08-31,NA
1997-09-01,NA
1997-09-02,NA
1997-09-03,NA
1997-09-04,NA
1997-09-05,NA
1997-09-06,NA
1997-09-07,NA
1997-09-08,NA
1997-09-09,NA
1997-09-10,NA
1997-09-11,NA
1997-09-12,NA
1997-09-13,NA
1997-09-14,NA
1997-09-15,NA
1997-09-16,NA
1997-09-17,NA
1997-09-18,NA
1997-09-19,NA
1997-09-20,NA
1997-09-21,NA
1997-09-22,NA
1997-09-23,NA
1997-09-24,NA
1997-09-25,NA
1997-09-26,NA
1997-09-27,NA
1997-09-28,NA
1997-09-29,NA
1997-09-30,NA
1997-10-01,NA
1997-10-02,NA
1997-10-03,NA
1997-10-04,NA
1997-10-05,NA
1997-10-06,NA
1997-10-07,NA
1997-10-08,NA
1997-10-09,NA
1997-10-10,NA
1997-10-11,NA
1997-10-12,NA
1997-10-13,NA
1997-10-14,NA
1997-10-15,NA
1997-10-16,NA
1997-10-17,NA
1997-10-18,NA
1997-10-19,NA
1997-10-20,NA
1997-10-21,NA
1997-10-22,NA
1997-10-23,NA
1997-10-24,NA
1997-10-25,NA
1997-10-26,NA
1997-10-27,NA
1997-10-28,NA
1997-10-29,NA
1997-10-30,NA
1997-10-31,NA
1997-11-01,NA
1997-11-02,NA
1997-11-03,NA
1997-11-04,NA
1997-11-05,NA
1997-11-06,NA
1997-11-07,NA
1997-11-08,NA
1997-11-09,NA
1997-11-10,NA
1997-11-11,NA
1997-11-12,NA
1997-11-13,NA
1997-11-14,NA
1997-11-15,NA
1997-11-16,NA
1997-11-17,NA
1997-11-18,NA
1997-11-19,NA
1997-11-20,NA
1997-11-21,NA
1997-11-22,NA
1997-11-23,NA
1997-11-24,NA
1997-11-25,NA
1997-11-26,NA
1997-11-27,NA
1997-11-28,NA
1997-11-29,NA
1997-11-30,NA
1997-12-01,NA
1997-12-02,NA
1997-12-03,NA
1997-12-04,NA
1997-12-05,NA
1997-12-06,NA
1997-12-07,NA
1997-12-08,NA
1997-12-09,NA
1997-12-10,NA
1997-12-11,NA
1997-12-12,NA
1997-12-13,NA
1997-12-14,NA
1997-12-15,NA
1997-12-16,NA
1997-12-17,NA
1997-12-18,NA
1997-12-19,NA
1997-12-20,NA
1997-12-21,NA
1997-12-22,NA
1997-12-23,NA
1997-12-24,NA
1997-12-25,NA
1997-12-26,NA
1997-12-27,NA
1997-12-28,NA
1997-12-29,NA
1997-12-30,NA
1997-12-31,NA
1998-01-01,NA
1998-01-02,NA
1998-01-03,NA
1998-01-04,NA
1998-01-05,NA
1998-01-06,NA
1998-01-07,NA
1998-01-08,NA
1998-01-09,NA
1998-01-10,NA
1998-01-11,NA
1998-01-12,NA
1998-01-13,NA
1998-01-14,NA
1998-01-15,NA
1998-01-16,NA
1998-01-17,NA
1998-01-18,NA
1998-01-19,NA
1998-01-20,NA
1998-01-21,NA
1998-01-22,NA
1998-01-23,NA
1998-01-24,NA
1998-01-25,NA
1998-01-26,NA
1998-01-27,NA
1998-01-28,NA
1998-01-29,NA
1998-01-30,NA
1998-01-31,NA
1998-02-01,NA
1998-02-02,NA
1998-02-03,NA
1998-02-04,NA
1998-02-05,NA
1998-02-06,NA
1998-02-07,NA
1998-02-08,NA
1998-02-09,NA
1998-02-10,NA
1998-02-11,NA
1998-02-12,NA
1998-02-13,NA
1998-02-14,NA
1998-02-15,NA
1998-02-16,NA
1998-02-17,NA
1998-02-18,NA
1998-02-19,NA
1998-02-20,NA
1998-02-21,NA
1998-02-22,NA
1998-02-23,NA
1998-02-24,NA
1998-02-25,NA
1998-02-26,NA
1998-02-27,NA
1998-02-28,NA
1998-03-01,9.41998481750488
1998-03-02,9.5059871673584
1998-03-03,9.5177116394043
1998-03-04,9.64601039886475
1998-03-05,9.77764987945557
1998-03-06,9.86991310119629
1998-03-07,9.97814655303955
1998-03-08,10.0788040161133
1998-03-09,10.1802997589111
1998-03-10,10.2947473526001
1998-03-11,10.2811155319214
1998-03-12,10.0541925430298
1998-03-13,9.83786869049072
1998-03-14,9.67919540405273
1998-03-15,9.66539859771729
1998-03-16,9.73655700683594
1998-03-17,9.84018802642822
1998-03-18,9.94478034973145
1998-03-19,10.0495204925537
1998-03-20,10.1524858474731
1998-03-21,10.2529830932617
1998-03-22,10.3349761962891
1998-03-23,10.3944435119629
1998-03-24,10.4559955596924
1998-03-25,10.5664539337158
1998-03-26,10.5348224639893
1998-03-27,10.5882291793823
1998-03-28,10.6752252578735
1998-03-29,10.750280380249
1998-03-30,10.8007946014404
1998-03-31,10.8499994277954
1998-04-01,10.9282627105713
1998-04-02,11.0175714492798
1998-04-03,11.1357154846191
1998-04-04,11.7267150878906
1998-04-05,11.6917877197266
1998-04-06,11.4715995788574
1998-04-07,11.4410600662231
1998-04-08,11.5210075378418
1998-04-09,11.3481674194336
1998-04-10,10.8962860107422
1998-04-11,10.3551406860352
1998-04-12,9.87377071380615
1998-04-13,9.41403770446777
1998-04-14,9.06195545196533
1998-04-15,8.9441032409668
1998-04-16,8.96825408935547
1998-04-17,9.02258682250977
1998-04-18,9.06378650665283
1998-04-19,9.14269828796387
1998-04-20,9.33755493164062
1998-04-21,9.61533832550049
1998-04-22,9.90370082855225
1998-04-23,10.1962642669678
1998-04-24,10.545147895813
1998-04-25,11.0262155532837
1998-04-26,NA
1998-04-27,NA
1998-04-28,NA
1998-04-29,NA
1998-04-30,NA
1998-05-01,NA
1998-05-02,NA
1998-05-03,NA
1998-05-04,NA
1998-05-05,NA
1998-05-06,NA
1998-05-07,NA
1998-05-08,NA
1998-05-09,NA
1998-05-10,NA
1998-05-11,NA
1998-05-12,NA
1998-05-13,NA
1998-05-14,NA
1998-05-15,NA
1998-05-16,NA
1998-05-17,NA
1998-05-18,NA
1998-05-19,NA
1998-05-20,NA
1998-05-21,NA
1998-05-22,NA
1998-05-23,NA
1998-05-24,NA
1998-05-25,NA
1998-05-26,NA
1998-05-27,NA
1998-05-28,NA
1998-05-29,NA
1998-05-30,NA
1998-05-31,NA
1998-06-01,8.23646926879883
1998-06-02,8.25669765472412
1998-06-03,8.27143001556396
1998-06-04,8.28797817230225
1998-06-05,8.3060998916626
1998-06-06,8.31884479522705
1998-06-07,8.33067798614502
1998-06-08,8.35279369354248
1998-06-09,8.38071823120117
1998-06-10,8.40701007843018
1998-06-11,8.42788505554199
1998-06-12,8.45741748809814
1998-06-13,8.48482036590576
1998-06-14,8.50792980194092
1998-06-15,8.52920341491699
1998-06-16,8.55540657043457
1998-06-17,8.58279991149902
1998-06-18,8.61013126373291
1998-06-19,8.63775157928467
1998-06-20,8.66426467895508
1998-06-21,8.68987560272217
1998-06-22,8.71332836151123
1998-06-23,8.7338752746582
1998-06-24,8.75392150878906
1998-06-25,8.7743034362793
1998-06-26,8.79435348510742
1998-06-27,8.81434059143066
1998-06-28,8.83329010009766
1998-06-29,8.8516731262207
1998-06-30,8.87002277374268
1998-07-01,8.88812732696533
1998-07-02,8.905930519104
1998-07-03,8.92256641387939
1998-07-04,8.93887805938721
1998-07-05,8.95599842071533
1998-07-06,8.97339248657227
1998-07-07,8.98922729492188
1998-07-08,9.00331497192383
1998-07-09,9.0160083770752
1998-07-10,9.0280065536499
1998-07-11,9.0400333404541
1998-07-12,9.04961585998535
1998-07-13,9.05537414550781
1998-07-14,9.06279373168945
1998-07-15,9.0665283203125
1998-07-16,9.07114791870117
1998-07-17,9.07643222808838
1998-07-18,9.08266353607178
1998-07-19,9.09103870391846
1998-07-20,9.09905052185059
1998-07-21,9.10651206970215
1998-07-22,9.12205696105957
1998-07-23,9.13998699188232
1998-07-24,9.15846538543701
1998-07-25,9.17585945129395
1998-07-26,9.19295692443848
1998-07-27,9.2090015411377
1998-07-28,9.22273921966553
1998-07-29,9.23300075531006
1998-07-30,9.24486255645752
1998-07-31,9.25982570648193
1998-08-01,9.27351951599121
1998-08-02,9.28093814849854
1998-08-03,9.28987693786621
1998-08-04,9.30268669128418
1998-08-05,9.31171321868896
1998-08-06,9.3208532333374
1998-08-07,9.32999229431152
1998-08-08,9.33710861206055
1998-08-09,9.34203243255615
1998-08-10,9.35159111022949
1998-08-11,9.36002063751221
1998-08-12,9.3662109375
1998-08-13,9.37046432495117
1998-08-14,9.37710475921631
1998-08-15,9.39540863037109
1998-08-16,9.4120512008667
1998-08-17,9.43062877655029
1998-08-18,9.44752025604248
1998-08-19,9.46261405944824
1998-08-20,9.48133277893066
1998-08-21,9.49999618530273
1998-08-22,9.51143932342529
1998-08-23,9.52858066558838
1998-08-24,9.54526424407959
1998-08-25,9.56166076660156
1998-08-26,9.57661056518555
1998-08-27,9.59291458129883
1998-08-28,9.60829925537109
1998-08-29,9.62630939483643
1998-08-30,9.64102268218994
1998-08-31,9.65181159973145
1998-09-01,7.80021333694458
1998-09-02,7.80714797973633
1998-09-03,7.81329870223999
1998-09-04,7.81837844848633
1998-09-05,7.82335472106934
1998-09-06,7.82740020751953
1998-09-07,7.83201122283936
1998-09-08,7.83739805221558
1998-09-09,7.84420776367188
1998-09-10,7.85091114044189
1998-09-11,7.85593366622925
1998-09-12,7.8612380027771
1998-09-13,7.86641931533813
1998-09-14,7.87167835235596
1998-09-15,7.87756538391113
1998-09-16,7.8837251663208
1998-09-17,7.88910675048828
1998-09-18,7.89180946350098
1998-09-19,7.89430570602417
1998-09-20,7.89690732955933
1998-09-21,7.90006351470947
1998-09-22,7.90323877334595
1998-09-23,7.90471363067627
1998-09-24,7.90579462051392
1998-09-25,7.90717315673828
1998-09-26,7.90943765640259
1998-09-27,7.91309309005737
1998-09-28,7.9158148765564
1998-09-29,7.92021369934082
1998-09-30,7.92220163345337
1998-10-01,7.92429447174072
1998-10-02,7.92752742767334
1998-10-03,7.93129634857178
1998-10-04,7.93434762954712
1998-10-05,7.93645095825195
1998-10-06,7.94011259078979
1998-10-07,7.94431352615356
1998-10-08,7.9497652053833
1998-10-09,7.95435667037964
1998-10-10,7.95853519439697
1998-10-11,7.9630126953125
1998-10-12,7.96748638153076
1998-10-13,7.97312831878662
1998-10-14,7.97984886169434
1998-10-15,7.98573398590088
1998-10-16,7.99168395996094
1998-10-17,7.99768352508545
1998-10-18,8.0029935836792
1998-10-19,8.00736713409424
1998-10-20,8.01297760009766
1998-10-21,8.02060985565186
1998-10-22,8.02735042572021
1998-10-23,8.03388690948486
1998-10-24,8.04030513763428
1998-10-25,8.04601669311523
1998-10-26,8.05126190185547
1998-10-27,8.05792617797852
1998-10-28,8.06443119049072
1998-10-29,8.07088279724121
1998-10-30,8.07649517059326
1998-10-31,8.08216857910156
1998-11-01,8.08737277984619
1998-11-02,8.09284496307373
1998-11-03,8.09859943389893
1998-11-04,8.10222339630127
1998-11-05,8.10562133789062
1998-11-06,8.11003494262695
1998-11-07,8.11596965789795
1998-11-08,8.12204456329346
1998-11-09,8.12804126739502
1998-11-10,8.13352680206299
1998-11-11,8.13939189910889
1998-11-12,8.14582443237305
1998-11-13,8.15099048614502
1998-11-14,8.15581130981445
1998-11-15,8.16188907623291
1998-11-16,8.1671085357666
1998-11-17,8.17202663421631
1998-11-18,8.17575454711914
1998-11-19,8.18099117279053
1998-11-20,8.1866283416748
1998-11-21,8.19225215911865
1998-11-22,8.19729518890381
1998-11-23,8.20033836364746
1998-11-24,8.20561504364014
1998-11-25,8.21001434326172
1998-11-26,8.21438789367676
1998-11-27,8.22011470794678
1998-11-28,8.22390747070312
1998-11-29,8.2275390625
1998-11-30,8.23383617401123
1998-12-01,7.6900749206543
1998-12-02,7.69507455825806
1998-12-03,7.70020151138306
1998-12-04,7.70808124542236
1998-12-05,7.71726608276367
1998-12-06,7.72517824172974
1998-12-07,7.73268508911133
1998-12-08,7.73988914489746
1998-12-09,7.76438188552856
1998-12-10,8.09489822387695
1998-12-11,8.05661964416504
1998-12-12,8.04832077026367
1998-12-13,8.04197883605957
1998-12-14,8.01517772674561
1998-12-15,7.9772891998291
1998-12-16,7.93121480941772
1998-12-17,7.86411571502686
1998-12-18,7.78113794326782
1998-12-19,7.70801067352295
1998-12-20,7.63995933532715
1998-12-21,7.52131366729736
1998-12-22,7.38446569442749
1998-12-23,7.28708505630493
1998-12-24,7.2063512802124
1998-12-25,7.10225009918213
1998-12-26,6.98531675338745
1998-12-27,6.88029384613037
1998-12-28,6.81615114212036
1998-12-29,6.79073762893677
1998-12-30,6.77240133285522
1998-12-31,6.77202224731445
1999-01-01,6.77363777160645
1999-01-02,6.77556228637695
1999-01-03,6.7784104347229
1999-01-04,6.78168392181396
1999-01-05,6.78513193130493
1999-01-06,6.78872346878052
1999-01-07,6.79236268997192
1999-01-08,6.79034519195557
1999-01-09,6.75873565673828
1999-01-10,6.73002052307129
1999-01-11,6.63299942016602
1999-01-12,6.48082780838013
1999-01-13,6.35642242431641
1999-01-14,6.28793239593506
1999-01-15,6.23500347137451
1999-01-16,6.18541860580444
1999-01-17,6.16780567169189
1999-01-18,6.16948175430298
1999-01-19,6.17194271087646
1999-01-20,6.17531442642212
1999-01-21,6.17843914031982
1999-01-22,6.18092441558838
1999-01-23,6.18353796005249
1999-01-24,6.18676996231079
1999-01-25,6.19047355651855
1999-01-26,6.19427251815796
1999-01-27,6.19749021530151
1999-01-28,6.20081663131714
1999-01-29,6.2039942741394
1999-01-30,6.20755815505981
1999-01-31,6.21220922470093
1999-02-01,6.06271886825562
1999-02-02,5.97320652008057
1999-02-03,5.93233346939087
1999-02-04,5.92462778091431
1999-02-05,5.92900705337524
1999-02-06,5.93338632583618
1999-02-07,5.93716096878052
1999-02-08,5.94087505340576
1999-02-09,5.94498538970947
1999-02-10,5.94952774047852
1999-02-11,5.90028524398804
1999-02-12,5.79717779159546
1999-02-13,5.72406768798828
1999-02-14,5.66277265548706
1999-02-15,5.62965393066406
1999-02-16,5.62035751342773
1999-02-17,5.62448215484619
1999-02-18,5.62912130355835
1999-02-19,5.63448715209961
1999-02-20,5.63982725143433
1999-02-21,5.64536190032959
1999-02-22,5.6509838104248
1999-02-23,5.65515899658203
1999-02-24,5.65878200531006
1999-02-25,5.66427707672119
1999-02-26,5.67066240310669
1999-02-27,5.67594957351685
1999-02-28,5.68080282211304
1999-03-01,6.02394962310791
1999-03-02,6.02636194229126
1999-03-03,6.02863693237305
1999-03-04,6.03061437606812
1999-03-05,6.03240442276001
1999-03-06,6.03447723388672
1999-03-07,6.03678464889526
1999-03-08,6.03918075561523
1999-03-09,6.04186773300171
1999-03-10,6.04459857940674
1999-03-11,6.04722356796265
1999-03-12,6.04927253723145
1999-03-13,6.05074071884155
1999-03-14,6.05232620239258
1999-03-15,6.0542197227478
1999-03-16,6.05675601959229
1999-03-17,6.0598087310791
1999-03-18,6.06285095214844
1999-03-19,6.06577110290527
1999-03-20,6.06866884231567
1999-03-21,6.07164812088013
1999-03-22,6.07444143295288
1999-03-23,6.07738733291626
1999-03-24,6.08054685592651
1999-03-25,6.08352708816528
1999-03-26,6.08613538742065
1999-03-27,6.08840942382812
1999-03-28,6.09115171432495
1999-03-29,6.09465074539185
1999-03-30,6.09844398498535
1999-03-31,6.10215139389038
1999-04-01,6.10598230361938
1999-04-02,6.10964727401733
1999-04-03,6.11310720443726
1999-04-04,6.11703014373779
1999-04-05,6.12128925323486
1999-04-06,6.1256422996521
1999-04-07,6.12914943695068
1999-04-08,6.13267803192139
1999-04-09,6.13692331314087
1999-04-10,6.14132022857666
1999-04-11,6.14560222625732
1999-04-12,6.14946317672729
1999-04-13,6.15353727340698
1999-04-14,6.15741634368896
1999-04-15,6.16005611419678
1999-04-16,6.16363525390625
1999-04-17,6.16836452484131
1999-04-18,6.17289876937866
1999-04-19,6.17783689498901
1999-04-20,6.18287944793701
1999-04-21,6.18772649765015
1999-04-22,6.19240665435791
1999-04-23,6.19702434539795
1999-04-24,6.20167779922485
1999-04-25,6.20675706863403
1999-04-26,6.2112283706665
1999-04-27,6.21516084671021
1999-04-28,6.21912527084351
1999-04-29,6.22359323501587
1999-04-30,6.22866058349609
1999-05-01,6.23378801345825
1999-05-02,6.23854637145996
1999-05-03,6.24237966537476
1999-05-04,6.24579334259033
1999-05-05,6.24998378753662
1999-05-06,6.25478649139404
1999-05-07,6.25908374786377
1999-05-08,6.26292133331299
1999-05-09,6.26749992370605
1999-05-10,6.27296113967896
1999-05-11,6.27830600738525
1999-05-12,6.28375339508057
1999-05-13,6.28942108154297
1999-05-14,6.2947940826416
1999-05-15,6.29948234558105
1999-05-16,6.30422878265381
1999-05-17,6.30875015258789
1999-05-18,6.31360483169556
1999-05-19,6.31921720504761
1999-05-20,6.32464647293091
1999-05-21,6.33022832870483
1999-05-22,6.33573484420776
1999-05-23,6.34099960327148
1999-05-24,6.34600830078125
1999-05-25,6.35128021240234
1999-05-26,6.35668039321899
1999-05-27,6.36174583435059
1999-05-28,6.36642169952393
1999-05-29,6.37118291854858
1999-05-30,6.37612390518188
1999-05-31,6.38115119934082
1999-06-01,6.26059341430664
1999-06-02,6.2665958404541
1999-06-03,6.2728590965271
1999-06-04,6.27908515930176
1999-06-05,6.28467226028442
1999-06-06,6.28885173797607
1999-06-07,6.29333114624023
1999-06-08,6.29879522323608
1999-06-09,6.30323505401611
1999-06-10,6.30786848068237
1999-06-11,6.31246995925903
1999-06-12,6.31755065917969
1999-06-13,6.32244491577148
1999-06-14,6.32717752456665
1999-06-15,6.33345890045166
1999-06-16,6.33964204788208
1999-06-17,6.34449052810669
1999-06-18,6.34967660903931
1999-06-19,6.35618448257446
1999-06-20,6.36249732971191
1999-06-21,6.36890554428101
1999-06-22,6.37611961364746
1999-06-23,6.38394975662231
1999-06-24,6.39304685592651
1999-06-25,6.40298509597778
1999-06-26,6.41346216201782
1999-06-27,6.42259979248047
1999-06-28,6.430992603302
1999-06-29,6.43974876403809
1999-06-30,6.44903469085693
1999-07-01,6.45897960662842
1999-07-02,6.46971893310547
1999-07-03,6.4802417755127
1999-07-04,6.4905686378479
1999-07-05,6.50086832046509
1999-07-06,6.51010084152222
1999-07-07,6.52029705047607
1999-07-08,6.53096485137939
1999-07-09,6.54070472717285
1999-07-10,6.5492000579834
1999-07-11,6.55749940872192
1999-07-12,6.56903409957886
1999-07-13,6.58009767532349
1999-07-14,6.58978223800659
1999-07-15,6.59890222549438
1999-07-16,6.60692501068115
1999-07-17,6.61520290374756
1999-07-18,6.62463665008545
1999-07-19,6.63446807861328
1999-07-20,6.64429664611816
1999-07-21,6.6553373336792
1999-07-22,6.66566705703735
1999-07-23,6.67590045928955
1999-07-24,6.68649864196777
1999-07-25,6.69739723205566
1999-07-26,6.7087516784668
1999-07-27,6.71987009048462
1999-07-28,6.73004102706909
1999-07-29,6.73989391326904
1999-07-30,6.7503490447998
1999-07-31,6.75981473922729
1999-08-01,6.7702112197876
1999-08-02,6.78275680541992
1999-08-03,6.79390382766724
1999-08-04,6.80549478530884
1999-08-05,6.81615972518921
1999-08-06,6.8264102935791
1999-08-07,6.83694362640381
1999-08-08,6.84921503067017
1999-08-09,6.86224126815796
1999-08-10,6.87406587600708
1999-08-11,6.88488531112671
1999-08-12,6.89362192153931
1999-08-13,6.90259742736816
1999-08-14,6.91376304626465
1999-08-15,6.92419290542603
1999-08-16,6.93462228775024
1999-08-17,6.94468545913696
1999-08-18,6.95464563369751
1999-08-19,6.96580219268799
1999-08-20,6.97659873962402
1999-08-21,6.98708629608154
1999-08-22,6.99777507781982
1999-08-23,7.00967168807983
1999-08-24,7.02254247665405
1999-08-25,7.03424024581909
1999-08-26,7.04015254974365
1999-08-27,7.04849672317505
1999-08-28,7.05944108963013
1999-08-29,7.07011222839355
1999-08-30,7.08037757873535
1999-08-31,7.09023761749268
1999-09-01,7.03670644760132
1999-09-02,7.04969501495361
1999-09-03,7.06006145477295
1999-09-04,7.06900882720947
1999-09-05,7.07859039306641
1999-09-06,7.0901198387146
1999-09-07,7.10252141952515
1999-09-08,7.11519145965576
1999-09-09,7.12897253036499
1999-09-10,7.14203882217407
1999-09-11,7.15188503265381
1999-09-12,7.1602349281311
1999-09-13,7.17128229141235
1999-09-14,7.18229055404663
1999-09-15,7.18941879272461
1999-09-16,7.1993088722229
1999-09-17,7.21258020401001
1999-09-18,7.22684335708618
1999-09-19,7.23821210861206
1999-09-20,7.25003004074097
1999-09-21,7.26513957977295
1999-09-22,7.27875375747681
1999-09-23,7.29260158538818
1999-09-24,7.30510187149048
1999-09-25,7.31622219085693
1999-09-26,7.32683372497559
1999-09-27,7.33716297149658
1999-09-28,7.34805011749268
1999-09-29,7.35867929458618
1999-09-30,7.36717939376831
1999-10-01,7.37489175796509
1999-10-02,7.38329219818115
1999-10-03,7.3926215171814
1999-10-04,7.40521574020386
1999-10-05,7.41578960418701
1999-10-06,7.42295265197754
1999-10-07,7.43027257919312
1999-10-08,7.44075059890747
1999-10-09,7.45457410812378
1999-10-10,7.46965360641479
1999-10-11,7.4850811958313
1999-10-12,7.49682283401489
1999-10-13,7.50699996948242
1999-10-14,7.51942539215088
1999-10-15,7.53200721740723
1999-10-16,7.54427289962769
1999-10-17,7.55611515045166
1999-10-18,7.56717824935913
1999-10-19,7.57945394515991
1999-10-20,7.59025382995605
1999-10-21,7.60176515579224
1999-10-22,7.61612510681152
1999-10-23,7.63075399398804
1999-10-24,7.64221858978271
1999-10-25,7.65129137039185
1999-10-26,7.65997695922852
1999-10-27,7.66704368591309
1999-10-28,7.67452478408813
1999-10-29,7.68246793746948
1999-10-30,7.69004011154175
1999-10-31,7.69855117797852
1999-11-01,7.70786952972412
1999-11-02,7.71986675262451
1999-11-03,7.73134279251099
1999-11-04,7.74020433425903
1999-11-05,7.75149345397949
1999-11-06,7.75980567932129
1999-11-07,7.77273225784302
1999-11-08,7.78858232498169
1999-11-09,7.80394744873047
1999-11-10,7.81745195388794
1999-11-11,7.82977676391602
1999-11-12,7.8402271270752
1999-11-13,7.85758256912231
1999-11-14,7.88660192489624
1999-11-15,7.92238998413086
1999-11-16,7.94723844528198
